language_name,year,count,lag_count,yoy_change
ApacheConf,2013,11652174,11820424.0,-0.014233837974001573
ApacheConf,2014,11202888,11652174.0,-0.038558126577924456
ApacheConf,2015,6726063,11202888.0,-0.39961347466831765
ApacheConf,2016,2762684,6726063.0,-0.5892568951554572
ApacheConf,2017,995313,2762684.0,-0.6397296976418585
ApacheConf,2018,214743,995313.0,-0.7842457598765413
ApacheConf,2019,131820,214743.0,-0.386149955993909
ApacheConf,2020,110606,131820.0,-0.16093157335760888
ApacheConf,2021,49076,110606.0,-0.5562989349583205
Apex,2012,119221,117439.0,0.015173834927068475
Apex,2013,130913,119221.0,0.09806997089438951
Apex,2014,164842,130913.0,0.25917212194358075
Apex,2015,195412,164842.0,0.1854503099938123
Apex,2016,218854,195412.0,0.11996192659611493
Apex,2017,199028,218854.0,-0.09059007374779537
Apex,2018,111216,199028.0,-0.44120425266796637
Apex,2019,142312,111216.0,0.27960005754567696
Apex,2020,123475,142312.0,-0.13236410141098431
Apex,2021,39381,123475.0,-0.6810609435108321
AppleScript,2012,4034691,3393736.0,0.1888641308575565
AppleScript,2013,3655448,4034691.0,-0.09399555009293148
AppleScript,2014,3311660,3655448.0,-0.09404811667407109
AppleScript,2015,2983062,3311660.0,-0.09922455807661412
AppleScript,2016,582654,2983062.0,-0.8046792188697385
AppleScript,2017,301870,582654.0,-0.48190521304238876
AppleScript,2018,170670,301870.0,-0.4346241759697883
AppleScript,2019,119336,170670.0,-0.3007792816546552
AppleScript,2020,96290,119336.0,-0.19311858952872563
AppleScript,2021,32672,96290.0,-0.6606916606085782
Arc,2012,619589,363072.0,0.7065182663493743
Arc,2013,789942,619589.0,0.274945165262779
Arc,2014,853679,789942.0,0.08068567059353726
Arc,2015,519883,853679.0,-0.3910087983890901
Arc,2016,229996,519883.0,-0.5576004601035233
Arc,2017,102846,229996.0,-0.5528357014904607
Arc,2018,68680,102846.0,-0.3322054333663925
Arc,2019,55557,68680.0,-0.19107454863133377
Arc,2020,63280,55557.0,0.13901038572997093
Arc,2021,35387,63280.0,-0.44078697850821746
Arduino,2012,2349853,1674304.0,0.4034804909980505
Arduino,2013,2377522,2349853.0,0.011774779103203459
Arduino,2014,2370752,2377522.0,-0.0028475025677995314
Arduino,2015,2111714,2370752.0,-0.10926406473557759
Arduino,2016,795420,2111714.0,-0.6233296743782539
Arduino,2017,328607,795420.0,-0.5868761157627417
Arduino,2018,45584,328607.0,-0.8612811047847428
Arduino,2019,28496,45584.0,-0.3748683748683749
Arduino,2020,24101,28496.0,-0.15423217293655245
Arduino,2021,9400,24101.0,-0.6099746898468943
AspectJ,2012,1664453,1427600.0,0.16590991874474637
AspectJ,2013,1550973,1664453.0,-0.06817855475642753
AspectJ,2014,1775133,1550973.0,0.144528628157937
AspectJ,2015,1201600,1775133.0,-0.32309297387857694
AspectJ,2016,440891,1201600.0,-0.6330800599201065
AspectJ,2017,264597,440891.0,-0.399858468419632
AspectJ,2018,57271,264597.0,-0.783553857375556
AspectJ,2019,50934,57271.0,-0.11064936879048737
AspectJ,2020,45602,50934.0,-0.10468449365846
AspectJ,2021,16505,45602.0,-0.638064119994737
Assembly,2012,231253849,297253160.0,-0.22203064552787255
Assembly,2013,180300863,231253849.0,-0.22033356945336724
Assembly,2014,121187170,180300863.0,-0.32786139797899916
Assembly,2015,64259128,121187170.0,-0.46975304398972273
Assembly,2016,22684675,64259128.0,-0.6469812817877019
Assembly,2017,10832325,22684675.0,-0.5224826893045635
Assembly,2018,6062055,10832325.0,-0.4403736040046804
Assembly,2019,4419099,6062055.0,-0.27102294518937886
Assembly,2020,3223084,4419099.0,-0.27064679926835766
Assembly,2021,1461613,3223084.0,-0.5465172486972105
Astro,2016,14,33.0,-0.5757575757575757
Astro,2017,32,14.0,1.2857142857142856
Astro,2018,58,32.0,0.8125
Astro,2019,40,58.0,-0.31034482758620685
Astro,2020,36,40.0,-0.09999999999999998
Astro,2021,521,36.0,13.472222222222221
Asymptote,2012,1358,1007.0,0.3485600794438928
Asymptote,2013,1935,1358.0,0.4248895434462445
Asymptote,2014,3398,1935.0,0.7560723514211887
Asymptote,2015,2388,3398.0,-0.29723366686286046
Asymptote,2016,2787,2388.0,0.1670854271356783
Asymptote,2017,2336,2787.0,-0.16182274847506284
Asymptote,2018,1268,2336.0,-0.4571917808219178
Asymptote,2019,1767,1268.0,0.39353312302839116
Asymptote,2020,1579,1767.0,-0.10639501980758348
Asymptote,2021,1510,1579.0,-0.04369854338188728
Augeas,2012,231533,252250.0,-0.08212884043607527
Augeas,2013,236837,231533.0,0.022908181555113094
Augeas,2014,177285,236837.0,-0.25144719786182057
Augeas,2015,184366,177285.0,0.039941337394590715
Augeas,2016,91556,184366.0,-0.5034008439734008
Augeas,2017,40152,91556.0,-0.5614487308314038
