language_name,year,quarter,count,lag_count,qoq_change
1C Enterprise,2011,2,13,15.0,-0.1333333333333333
1C Enterprise,2011,3,19,13.0,0.46153846153846145
1C Enterprise,2011,4,18,19.0,-0.052631578947368474
1C Enterprise,2012,1,21,18.0,0.16666666666666674
1C Enterprise,2012,2,25,21.0,0.19047619047619047
1C Enterprise,2012,3,34,25.0,0.3600000000000001
1C Enterprise,2012,4,47,34.0,0.38235294117647056
1C Enterprise,2013,1,37,47.0,-0.21276595744680848
1C Enterprise,2013,2,55,37.0,0.4864864864864864
1C Enterprise,2013,3,57,55.0,0.036363636363636376
1C Enterprise,2013,4,74,57.0,0.29824561403508776
1C Enterprise,2014,1,133,74.0,0.7972972972972974
1C Enterprise,2014,2,312,133.0,1.3458646616541352
1C Enterprise,2014,3,324,312.0,0.03846153846153855
1C Enterprise,2014,4,408,324.0,0.2592592592592593
1C Enterprise,2015,1,448,408.0,0.0980392156862746
1C Enterprise,2015,2,456,448.0,0.017857142857142794
1C Enterprise,2015,3,470,456.0,0.030701754385964897
1C Enterprise,2015,4,481,470.0,0.023404255319148914
1C Enterprise,2016,1,486,481.0,0.01039501039501034
1C Enterprise,2016,2,503,486.0,0.034979423868312765
1C Enterprise,2016,3,542,503.0,0.07753479125248508
1C Enterprise,2016,4,510,542.0,-0.059040590405904037
1C Enterprise,2017,1,480,510.0,-0.05882352941176472
1C Enterprise,2017,2,439,480.0,-0.0854166666666667
1C Enterprise,2017,3,382,439.0,-0.1298405466970387
1C Enterprise,2017,4,319,382.0,-0.16492146596858637
1C Enterprise,2018,1,273,319.0,-0.14420062695924762
1C Enterprise,2018,2,240,273.0,-0.1208791208791209
1C Enterprise,2018,3,223,240.0,-0.0708333333333333
1C Enterprise,2018,4,203,223.0,-0.08968609865470856
1C Enterprise,2019,1,191,203.0,-0.059113300492610876
1C Enterprise,2019,2,170,191.0,-0.10994764397905754
1C Enterprise,2019,3,163,170.0,-0.04117647058823526
1C Enterprise,2019,4,151,163.0,-0.07361963190184051
1C Enterprise,2020,1,138,151.0,-0.08609271523178808
1C Enterprise,2020,2,126,138.0,-0.08695652173913049
1C Enterprise,2020,3,113,126.0,-0.10317460317460314
1C Enterprise,2020,4,97,113.0,-0.1415929203539823
1C Enterprise,2021,1,78,97.0,-0.19587628865979378
1C Enterprise,2021,2,72,78.0,-0.07692307692307687
1C Enterprise,2021,3,67,72.0,-0.06944444444444442
1C Enterprise,2021,4,52,67.0,-0.22388059701492535
ABAP,2011,2,310,309.0,0.003236245954692629
ABAP,2011,3,318,310.0,0.02580645161290329
ABAP,2011,4,313,318.0,-0.01572327044025157
ABAP,2012,1,326,313.0,0.04153354632587858
ABAP,2012,2,419,326.0,0.2852760736196318
ABAP,2012,3,403,419.0,-0.03818615751789978
ABAP,2012,4,387,403.0,-0.03970223325062039
ABAP,2013,1,414,387.0,0.06976744186046502
ABAP,2013,2,413,414.0,-0.0024154589371980784
ABAP,2013,3,375,413.0,-0.09200968523002417
ABAP,2013,4,381,375.0,0.016000000000000014
ABAP,2014,1,439,381.0,0.15223097112860895
ABAP,2014,2,398,439.0,-0.09339407744874717
ABAP,2014,3,454,398.0,0.14070351758793964
ABAP,2014,4,450,454.0,-0.008810572687224627
ABAP,2015,1,433,450.0,-0.0377777777777778
ABAP,2015,2,401,433.0,-0.07390300230946878
ABAP,2015,3,363,401.0,-0.09476309226932667
ABAP,2015,4,219,363.0,-0.39669421487603307
ABAP,2016,1,205,219.0,-0.0639269406392694
ABAP,2016,2,183,205.0,-0.10731707317073169
ABAP,2016,3,163,183.0,-0.10928961748633881
ABAP,2016,4,146,163.0,-0.10429447852760731
ABAP,2017,1,161,146.0,0.10273972602739723
ABAP,2017,2,133,161.0,-0.17391304347826086
ABAP,2017,3,116,133.0,-0.1278195488721805
ABAP,2017,4,95,116.0,-0.18103448275862066
ABAP,2018,1,68,95.0,-0.28421052631578947
ABAP,2018,2,67,68.0,-0.014705882352941124
ABAP,2018,3,65,67.0,-0.02985074626865669
ABAP,2018,4,76,65.0,0.1692307692307693
ABAP,2019,1,63,76.0,-0.17105263157894735
ABAP,2019,2,58,63.0,-0.07936507936507942
ABAP,2019,3,50,58.0,-0.13793103448275867
ABAP,2019,4,55,50.0,0.10000000000000009
ABAP,2020,1,50,55.0,-0.09090909090909094
ABAP,2020,2,46,50.0,-0.07999999999999996
ABAP,2020,3,58,46.0,0.26086956521739135
ABAP,2020,4,46,58.0,-0.2068965517241379
ABAP,2021,1,44,46.0,-0.04347826086956519
ABAP,2021,2,39,44.0,-0.11363636363636365
ABAP,2021,3,37,39.0,-0.05128205128205132
ABAP,2021,4,27,37.0,-0.2702702702702703
AGS Script,2011,2,401,405.0,-0.00987654320987652
AGS Script,2011,3,421,401.0,0.04987531172069826
AGS Script,2011,4,440,421.0,0.0451306413301662
AGS Script,2012,1,480,440.0,0.09090909090909083
AGS Script,2012,2,501,480.0,0.043749999999999956
AGS Script,2012,3,512,501.0,0.02195608782435121
AGS Script,2012,4,534,512.0,0.04296875
AGS Script,2013,1,558,534.0,0.04494382022471921
AGS Script,2013,2,555,558.0,-0.005376344086021501
AGS Script,2013,3,549,555.0,-0.010810810810810811
AGS Script,2013,4,560,549.0,0.020036429872495543
AGS Script,2014,1,536,560.0,-0.042857142857142816
AGS Script,2014,2,599,536.0,0.11753731343283591
AGS Script,2014,3,619,599.0,0.03338898163606019
AGS Script,2014,4,631,619.0,0.01938610662358653
AGS Script,2015,1,457,631.0,-0.27575277337559434
AGS Script,2015,2,421,457.0,-0.07877461706783373
AGS Script,2015,3,381,421.0,-0.09501187648456055
AGS Script,2015,4,326,381.0,-0.14435695538057747
AGS Script,2016,1,298,326.0,-0.08588957055214719
AGS Script,2016,2,249,298.0,-0.16442953020134232
AGS Script,2016,3,241,249.0,-0.032128514056224855
AGS Script,2016,4,246,241.0,0.020746887966804906
AGS Script,2017,1,237,246.0,-0.03658536585365857
AGS Script,2017,2,240,237.0,0.012658227848101333
AGS Script,2017,3,208,240.0,-0.1333333333333333
AGS Script,2017,4,199,208.0,-0.043269230769230727
AGS Script,2018,1,149,199.0,-0.25125628140703515
AGS Script,2018,2,157,149.0,0.05369127516778516
AGS Script,2018,3,123,157.0,-0.21656050955414008
AGS Script,2018,4,138,123.0,0.12195121951219523
AGS Script,2019,1,138,138.0,0.0
AGS Script,2019,2,116,138.0,-0.1594202898550725
AGS Script,2019,3,118,116.0,0.01724137931034475
AGS Script,2019,4,105,118.0,-0.11016949152542377
AGS Script,2020,1,112,105.0,0.06666666666666665
AGS Script,2020,2,98,112.0,-0.125
AGS Script,2020,3,92,98.0,-0.061224489795918324
AGS Script,2020,4,89,92.0,-0.03260869565217395
AGS Script,2021,1,82,89.0,-0.0786516853932584
AGS Script,2021,2,74,82.0,-0.09756097560975607
AGS Script,2021,3,61,74.0,-0.17567567567567566
AGS Script,2021,4,60,61.0,-0.016393442622950838
AIDL,2011,2,27,30.0,-0.09999999999999998
AIDL,2011,3,38,27.0,0.40740740740740744
AIDL,2011,4,39,38.0,0.026315789473684292
AIDL,2012,1,38,39.0,-0.02564102564102566
AIDL,2012,2,44,38.0,0.1578947368421053
AIDL,2012,3,51,44.0,0.15909090909090917
AIDL,2012,4,61,51.0,0.196078431372549
AIDL,2013,1,59,61.0,-0.032786885245901676
AIDL,2013,2,59,59.0,0.0
AIDL,2013,3,51,59.0,-0.13559322033898302
AIDL,2013,4,56,51.0,0.0980392156862746
AIDL,2014,1,67,56.0,0.1964285714285714
AIDL,2014,2,63,67.0,-0.05970149253731338
AIDL,2014,3,63,63.0,0.0
AIDL,2014,4,62,63.0,-0.015873015873015928
AIDL,2015,1,83,62.0,0.33870967741935476
AIDL,2015,2,86,83.0,0.03614457831325302
AIDL,2015,3,87,86.0,0.011627906976744207
AIDL,2015,4,95,87.0,0.09195402298850586
AIDL,2016,1,87,95.0,-0.08421052631578951
AIDL,2016,2,97,87.0,0.11494252873563227
AIDL,2016,3,104,97.0,0.07216494845360821
AIDL,2016,4,111,104.0,0.06730769230769229
AIDL,2017,1,110,111.0,-0.009009009009009028
AIDL,2017,2,111,110.0,0.009090909090909038
AIDL,2017,3,122,111.0,0.0990990990990992
AIDL,2017,4,126,122.0,0.032786885245901676
AIDL,2018,1,137,126.0,0.08730158730158721
AIDL,2018,2,125,137.0,-0.08759124087591241
AIDL,2018,3,123,125.0,-0.016000000000000014
AIDL,2018,4,121,123.0,-0.016260162601625994
AIDL,2019,1,140,121.0,0.15702479338842967
AIDL,2019,2,130,140.0,-0.0714285714285714
AIDL,2019,3,133,130.0,0.023076923076922995
AIDL,2019,4,131,133.0,-0.015037593984962405
AIDL,2020,1,121,131.0,-0.07633587786259544
AIDL,2020,2,132,121.0,0.09090909090909083
AIDL,2020,3,124,132.0,-0.06060606060606055
AIDL,2020,4,125,124.0,0.008064516129032251
AIDL,2021,1,122,125.0,-0.02400000000000002
AIDL,2021,2,124,122.0,0.016393442622950838
AIDL,2021,3,121,124.0,-0.024193548387096753
AIDL,2021,4,121,121.0,0.0
AL,2011,2,2,1.0,1.0
AL,2011,3,3,2.0,0.5
AL,2011,4,3,3.0,0.0
AL,2012,1,2,3.0,-0.33333333333333337
AL,2012,3,3,2.0,0.5
AL,2012,4,11,3.0,2.6666666666666665
AL,2013,1,21,11.0,0.9090909090909092
AL,2013,2,18,21.0,-0.1428571428571429
AL,2013,3,23,18.0,0.2777777777777777
AL,2013,4,24,23.0,0.04347826086956519
AL,2014,1,24,24.0,0.0
AL,2014,2,22,24.0,-0.08333333333333337
AL,2014,3,20,22.0,-0.09090909090909094
AL,2014,4,24,20.0,0.19999999999999996
AL,2015,1,23,24.0,-0.04166666666666663
AL,2015,2,25,23.0,0.08695652173913038
AL,2015,3,25,25.0,0.0
AL,2015,4,24,25.0,-0.040000000000000036
AL,2016,1,29,24.0,0.20833333333333326
AL,2016,2,28,29.0,-0.03448275862068961
AL,2016,3,31,28.0,0.1071428571428572
AL,2016,4,29,31.0,-0.06451612903225812
AL,2017,1,29,29.0,0.0
AL,2017,2,32,29.0,0.10344827586206895
AL,2017,3,31,32.0,-0.03125
AL,2017,4,33,31.0,0.06451612903225801
AL,2018,1,35,33.0,0.06060606060606055
AL,2018,2,34,35.0,-0.02857142857142858
AL,2018,3,32,34.0,-0.05882352941176472
AL,2018,4,34,32.0,0.0625
AL,2019,1,31,34.0,-0.08823529411764708
AL,2019,2,29,31.0,-0.06451612903225812
AL,2019,3,25,29.0,-0.13793103448275867
AL,2019,4,25,25.0,0.0
AL,2020,1,28,25.0,0.1200000000000001
AL,2020,2,27,28.0,-0.0357142857142857
AL,2020,3,30,27.0,0.11111111111111116
AL,2020,4,30,30.0,0.0
AL,2021,1,30,30.0,0.0
AL,2021,2,14,30.0,-0.5333333333333333
AL,2021,3,24,14.0,0.7142857142857142
AL,2021,4,23,24.0,-0.04166666666666663
AMPL,2011,2,789,784.0,0.0063775510204082675
AMPL,2011,3,779,789.0,-0.012674271229404344
AMPL,2011,4,842,779.0,0.0808729139922979
AMPL,2012,1,899,842.0,0.0676959619952493
AMPL,2012,2,922,899.0,0.025583982202447064
AMPL,2012,3,936,922.0,0.015184381778741818
AMPL,2012,4,955,936.0,0.020299145299145227
AMPL,2013,1,984,955.0,0.030366492146596924
AMPL,2013,2,969,984.0,-0.015243902439024404
AMPL,2013,3,1156,969.0,0.1929824561403508
AMPL,2013,4,1166,1156.0,0.00865051903114189
AMPL,2014,1,1184,1166.0,0.015437392795883298
AMPL,2014,2,1196,1184.0,0.010135135135135087
AMPL,2014,3,1223,1196.0,0.02257525083612033
AMPL,2014,4,1225,1223.0,0.0016353229762877675
AMPL,2015,1,1269,1225.0,0.03591836734693876
AMPL,2015,2,1257,1269.0,-0.009456264775413725
AMPL,2015,3,1269,1257.0,0.009546539379474916
AMPL,2015,4,1086,1269.0,-0.1442080378250591
AMPL,2016,1,1067,1086.0,-0.017495395948434633
AMPL,2016,2,992,1067.0,-0.07029053420805997
AMPL,2016,3,915,992.0,-0.0776209677419355
AMPL,2016,4,888,915.0,-0.02950819672131144
AMPL,2017,1,867,888.0,-0.023648648648648685
AMPL,2017,2,867,867.0,0.0
AMPL,2017,3,778,867.0,-0.10265282583621682
AMPL,2017,4,702,778.0,-0.09768637532133673
AMPL,2018,1,631,702.0,-0.10113960113960119
AMPL,2018,2,587,631.0,-0.06973058637083995
AMPL,2018,3,558,587.0,-0.04940374787052815
AMPL,2018,4,529,558.0,-0.05197132616487454
AMPL,2019,1,488,529.0,-0.07750472589792057
AMPL,2019,2,444,488.0,-0.0901639344262295
AMPL,2019,3,412,444.0,-0.07207207207207211
AMPL,2019,4,402,412.0,-0.024271844660194164
AMPL,2020,1,383,402.0,-0.04726368159203975
AMPL,2020,2,363,383.0,-0.052219321148825104
AMPL,2020,3,327,363.0,-0.09917355371900827
AMPL,2020,4,319,327.0,-0.024464831804281384
AMPL,2021,1,293,319.0,-0.08150470219435735
AMPL,2021,2,251,293.0,-0.14334470989761094
AMPL,2021,3,230,251.0,-0.08366533864541836
AMPL,2021,4,220,230.0,-0.04347826086956519
ANTLR,2011,2,1532,1553.0,-0.013522215067611087
ANTLR,2011,3,1594,1532.0,0.04046997389033935
ANTLR,2011,4,1638,1594.0,0.027603513174403904
ANTLR,2012,1,1794,1638.0,0.09523809523809534
ANTLR,2012,2,1847,1794.0,0.029542920847268617
ANTLR,2012,3,2118,1847.0,0.14672441797509483
ANTLR,2012,4,2563,2118.0,0.21010387157695942
ANTLR,2013,1,2603,2563.0,0.015606710885680775
ANTLR,2013,2,2658,2603.0,0.02112946600076837
ANTLR,2013,3,2677,2658.0,0.007148231753197898
ANTLR,2013,4,2727,2677.0,0.018677624206201004
ANTLR,2014,1,2926,2727.0,0.07297396406307288
ANTLR,2014,2,3147,2926.0,0.07552973342447022
ANTLR,2014,3,3292,3147.0,0.04607562758182393
ANTLR,2014,4,3462,3292.0,0.051640340218712
ANTLR,2015,1,3591,3462.0,0.03726169844020788
ANTLR,2015,2,3723,3591.0,0.036758563074352546
ANTLR,2015,3,3534,3723.0,-0.050765511684125686
ANTLR,2015,4,3177,3534.0,-0.10101867572156198
ANTLR,2016,1,3139,3177.0,-0.011960969468051585
ANTLR,2016,2,3112,3139.0,-0.008601465434851852
ANTLR,2016,3,2923,3112.0,-0.06073264781491006
ANTLR,2016,4,2878,2923.0,-0.015395141977420423
ANTLR,2017,1,2825,2878.0,-0.018415566365531655
ANTLR,2017,2,2693,2825.0,-0.04672566371681419
ANTLR,2017,3,2426,2693.0,-0.09914593390271076
ANTLR,2017,4,2131,2426.0,-0.12159934047815335
ANTLR,2018,1,1867,2131.0,-0.12388549976536833
ANTLR,2018,2,1703,1867.0,-0.08784145688269951
ANTLR,2018,3,1544,1703.0,-0.09336465061655896
ANTLR,2018,4,1461,1544.0,-0.05375647668393779
ANTLR,2019,1,1351,1461.0,-0.07529089664613275
ANTLR,2019,2,1247,1351.0,-0.07698001480384897
ANTLR,2019,3,1154,1247.0,-0.07457898957497999
ANTLR,2019,4,1059,1154.0,-0.0823223570190641
ANTLR,2020,1,989,1059.0,-0.06610009442870635
ANTLR,2020,2,948,989.0,-0.04145601617795758
ANTLR,2020,3,867,948.0,-0.08544303797468356
ANTLR,2020,4,836,867.0,-0.035755478662053086
ANTLR,2021,1,739,836.0,-0.11602870813397126
ANTLR,2021,2,710,739.0,-0.03924221921515558
ANTLR,2021,3,638,710.0,-0.10140845070422533
ANTLR,2021,4,562,638.0,-0.11912225705329149
API Blueprint,2011,2,70,68.0,0.02941176470588225
API Blueprint,2011,3,59,70.0,-0.15714285714285714
API Blueprint,2011,4,62,59.0,0.05084745762711873
API Blueprint,2012,1,65,62.0,0.048387096774193505
API Blueprint,2012,2,87,65.0,0.33846153846153837
API Blueprint,2012,3,101,87.0,0.16091954022988508
API Blueprint,2012,4,111,101.0,0.0990099009900991
API Blueprint,2013,1,123,111.0,0.10810810810810811
API Blueprint,2013,2,181,123.0,0.4715447154471544
API Blueprint,2013,3,212,181.0,0.1712707182320441
API Blueprint,2013,4,266,212.0,0.2547169811320755
API Blueprint,2014,1,299,266.0,0.12406015037593976
API Blueprint,2014,2,328,299.0,0.09698996655518388
API Blueprint,2014,3,462,328.0,0.4085365853658536
API Blueprint,2014,4,500,462.0,0.08225108225108224
API Blueprint,2015,1,571,500.0,0.1419999999999999
API Blueprint,2015,2,663,571.0,0.16112084063047294
API Blueprint,2015,3,702,663.0,0.05882352941176472
API Blueprint,2015,4,620,702.0,-0.11680911680911676
API Blueprint,2016,1,578,620.0,-0.06774193548387097
API Blueprint,2016,2,618,578.0,0.0692041522491349
API Blueprint,2016,3,586,618.0,-0.05177993527508096
API Blueprint,2016,4,546,586.0,-0.06825938566552903
API Blueprint,2017,1,518,546.0,-0.05128205128205132
API Blueprint,2017,2,462,518.0,-0.10810810810810811
API Blueprint,2017,3,432,462.0,-0.06493506493506496
API Blueprint,2017,4,343,432.0,-0.2060185185185185
API Blueprint,2018,1,274,343.0,-0.2011661807580175
API Blueprint,2018,2,245,274.0,-0.1058394160583942
API Blueprint,2018,3,213,245.0,-0.1306122448979592
API Blueprint,2018,4,205,213.0,-0.03755868544600938
API Blueprint,2019,1,197,205.0,-0.039024390243902474
API Blueprint,2019,2,166,197.0,-0.15736040609137059
API Blueprint,2019,3,136,166.0,-0.1807228915662651
API Blueprint,2019,4,139,136.0,0.022058823529411686
API Blueprint,2020,1,119,139.0,-0.14388489208633093
API Blueprint,2020,2,118,119.0,-0.008403361344537785
API Blueprint,2020,3,108,118.0,-0.0847457627118644
API Blueprint,2020,4,100,108.0,-0.07407407407407407
API Blueprint,2021,1,103,100.0,0.030000000000000027
API Blueprint,2021,2,96,103.0,-0.06796116504854366
API Blueprint,2021,3,77,96.0,-0.19791666666666663
API Blueprint,2021,4,65,77.0,-0.1558441558441559
APL,2011,2,24,21.0,0.1428571428571428
APL,2011,3,26,24.0,0.08333333333333326
APL,2011,4,19,26.0,-0.2692307692307693
APL,2012,1,25,19.0,0.3157894736842106
APL,2012,2,37,25.0,0.48
APL,2012,3,36,37.0,-0.027027027027026973
APL,2012,4,36,36.0,0.0
APL,2013,1,40,36.0,0.11111111111111116
APL,2013,2,39,40.0,-0.025000000000000022
APL,2013,3,38,39.0,-0.02564102564102566
APL,2013,4,62,38.0,0.631578947368421
APL,2014,1,102,62.0,0.6451612903225807
APL,2014,2,116,102.0,0.13725490196078427
APL,2014,3,115,116.0,-0.008620689655172376
APL,2014,4,116,115.0,0.008695652173912993
APL,2015,1,113,116.0,-0.025862068965517238
APL,2015,2,134,113.0,0.18584070796460184
APL,2015,3,115,134.0,-0.14179104477611937
APL,2015,4,70,115.0,-0.3913043478260869
APL,2016,1,51,70.0,-0.27142857142857146
APL,2016,2,56,51.0,0.0980392156862746
APL,2016,3,46,56.0,-0.1785714285714286
APL,2016,4,60,46.0,0.30434782608695654
APL,2017,1,49,60.0,-0.18333333333333335
APL,2017,2,55,49.0,0.12244897959183665
APL,2017,3,51,55.0,-0.07272727272727275
APL,2017,4,50,51.0,-0.019607843137254943
APL,2018,1,37,50.0,-0.26
APL,2018,2,30,37.0,-0.18918918918918914
APL,2018,3,33,30.0,0.10000000000000009
APL,2018,4,29,33.0,-0.12121212121212122
APL,2019,1,29,29.0,0.0
APL,2019,2,30,29.0,0.034482758620689724
APL,2019,3,22,30.0,-0.2666666666666667
APL,2019,4,30,22.0,0.36363636363636354
APL,2020,1,19,30.0,-0.3666666666666667
APL,2020,2,20,19.0,0.05263157894736836
APL,2020,3,20,20.0,0.0
APL,2020,4,22,20.0,0.10000000000000009
APL,2021,1,18,22.0,-0.18181818181818177
APL,2021,2,19,18.0,0.05555555555555558
APL,2021,3,16,19.0,-0.1578947368421053
APL,2021,4,19,16.0,0.1875
ASL,2011,2,33,37.0,-0.10810810810810811
ASL,2011,3,34,33.0,0.030303030303030276
ASL,2011,4,36,34.0,0.05882352941176472
ASL,2012,1,36,36.0,0.0
ASL,2012,2,41,36.0,0.13888888888888884
ASL,2012,3,41,41.0,0.0
ASL,2012,4,40,41.0,-0.024390243902439046
ASL,2013,1,41,40.0,0.02499999999999991
ASL,2013,2,38,41.0,-0.07317073170731703
ASL,2013,3,42,38.0,0.10526315789473695
ASL,2013,4,42,42.0,0.0
ASL,2014,1,45,42.0,0.0714285714285714
ASL,2014,2,45,45.0,0.0
ASL,2014,3,48,45.0,0.06666666666666665
ASL,2014,4,48,48.0,0.0
ASL,2015,1,51,48.0,0.0625
ASL,2015,2,55,51.0,0.07843137254901955
ASL,2015,3,55,55.0,0.0
ASL,2015,4,59,55.0,0.07272727272727275
ASL,2016,1,58,59.0,-0.016949152542372836
ASL,2016,2,65,58.0,0.1206896551724137
ASL,2016,3,73,65.0,0.12307692307692308
ASL,2016,4,74,73.0,0.013698630136986356
ASL,2017,1,66,74.0,-0.10810810810810811
ASL,2017,2,70,66.0,0.06060606060606055
ASL,2017,3,75,70.0,0.0714285714285714
ASL,2017,4,77,75.0,0.026666666666666616
ASL,2018,1,72,77.0,-0.06493506493506496
ASL,2018,2,76,72.0,0.05555555555555558
ASL,2018,3,74,76.0,-0.02631578947368418
ASL,2018,4,79,74.0,0.06756756756756754
ASL,2019,1,76,79.0,-0.03797468354430378
ASL,2019,2,75,76.0,-0.013157894736842146
ASL,2019,3,59,75.0,-0.21333333333333337
ASL,2019,4,62,59.0,0.05084745762711873
ASL,2020,1,60,62.0,-0.032258064516129004
ASL,2020,2,69,60.0,0.1499999999999999
ASL,2020,3,70,69.0,0.01449275362318847
ASL,2020,4,64,70.0,-0.08571428571428574
ASL,2021,1,58,64.0,-0.09375
ASL,2021,2,59,58.0,0.01724137931034475
ASL,2021,3,48,59.0,-0.18644067796610164
ASL,2021,4,47,48.0,-0.02083333333333337
ASP,2011,2,17044,16711.0,0.019926994195440084
ASP,2011,3,16999,17044.0,-0.002640225299225585
ASP,2011,4,17463,16999.0,0.02729572327783991
ASP,2012,1,17441,17463.0,-0.0012598064479184545
ASP,2012,2,17024,17441.0,-0.023909179519522983
ASP,2012,3,16108,17024.0,-0.05380639097744366
ASP,2012,4,16078,16108.0,-0.0018624286069034435
ASP,2013,1,17638,16078.0,0.09702699340714016
ASP,2013,2,18319,17638.0,0.03860981970744981
ASP,2013,3,18629,18319.0,0.016922321087395664
ASP,2013,4,18729,18629.0,0.005367974663159636
ASP,2014,1,18536,18729.0,-0.010304874793101604
ASP,2014,2,18165,18536.0,-0.020015105740181283
ASP,2014,3,18204,18165.0,0.0021469859620149023
ASP,2014,4,18583,18204.0,0.020819600087892853
ASP,2015,1,18266,18583.0,-0.017058601948017005
ASP,2015,2,17258,18266.0,-0.05518449578451767
ASP,2015,3,15032,17258.0,-0.1289836597519991
ASP,2015,4,11393,15032.0,-0.2420835550824907
ASP,2016,1,9469,11393.0,-0.1688756253840077
ASP,2016,2,8027,9469.0,-0.15228640827964934
ASP,2016,3,6779,8027.0,-0.15547527096050828
ASP,2016,4,6329,6779.0,-0.06638147219353885
ASP,2017,1,5905,6329.0,-0.06699320587770585
ASP,2017,2,5145,5905.0,-0.12870448772226928
ASP,2017,3,4282,5145.0,-0.16773566569484932
ASP,2017,4,3414,4282.0,-0.2027090144792153
ASP,2018,1,2386,3414.0,-0.3011130638547159
ASP,2018,2,1925,2386.0,-0.19321039396479467
ASP,2018,3,1631,1925.0,-0.1527272727272727
ASP,2018,4,1455,1631.0,-0.10790925812385044
ASP,2019,1,1380,1455.0,-0.05154639175257736
ASP,2019,2,1107,1380.0,-0.1978260869565217
ASP,2019,3,953,1107.0,-0.13911472448057816
ASP,2019,4,866,953.0,-0.09129066107030426
ASP,2020,1,783,866.0,-0.09584295612009242
ASP,2020,2,700,783.0,-0.10600255427841632
ASP,2020,3,550,700.0,-0.2142857142857143
ASP,2020,4,525,550.0,-0.045454545454545414
ASP,2021,1,462,525.0,-0.12
ASP,2021,2,388,462.0,-0.1601731601731602
ASP,2021,3,290,388.0,-0.25257731958762886
ASP,2021,4,180,290.0,-0.3793103448275862
ASP.NET,2011,2,102,94.0,0.0851063829787233
ASP.NET,2011,3,103,102.0,0.009803921568627416
ASP.NET,2011,4,105,103.0,0.01941747572815533
ASP.NET,2012,1,118,105.0,0.12380952380952381
ASP.NET,2012,2,124,118.0,0.05084745762711873
ASP.NET,2012,3,125,124.0,0.008064516129032251
ASP.NET,2012,4,130,125.0,0.040000000000000036
ASP.NET,2013,1,144,130.0,0.10769230769230775
ASP.NET,2013,2,141,144.0,-0.02083333333333337
ASP.NET,2013,3,166,141.0,0.17730496453900702
ASP.NET,2013,4,182,166.0,0.09638554216867479
ASP.NET,2014,1,211,182.0,0.15934065934065944
ASP.NET,2014,2,219,211.0,0.03791469194312791
ASP.NET,2014,3,223,219.0,0.0182648401826484
ASP.NET,2014,4,238,223.0,0.06726457399103136
ASP.NET,2015,1,275,238.0,0.15546218487394947
ASP.NET,2015,2,288,275.0,0.047272727272727355
ASP.NET,2015,3,311,288.0,0.07986111111111116
ASP.NET,2015,4,336,311.0,0.08038585209003224
ASP.NET,2016,1,345,336.0,0.02678571428571419
ASP.NET,2016,2,400,345.0,0.1594202898550725
ASP.NET,2016,3,407,400.0,0.01750000000000007
ASP.NET,2016,4,409,407.0,0.004914004914004844
ASP.NET,2017,1,469,409.0,0.1466992665036675
ASP.NET,2017,2,465,469.0,-0.008528784648187626
ASP.NET,2017,3,472,465.0,0.01505376344086029
ASP.NET,2017,4,451,472.0,-0.044491525423728806
ASP.NET,2018,1,434,451.0,-0.037694013303769425
ASP.NET,2018,2,433,434.0,-0.0023041474654378336
ASP.NET,2018,3,430,433.0,-0.006928406466512715
ASP.NET,2018,4,418,430.0,-0.027906976744186074
ASP.NET,2019,1,432,418.0,0.03349282296650724
ASP.NET,2019,2,440,432.0,0.0185185185185186
ASP.NET,2019,3,441,440.0,0.002272727272727204
ASP.NET,2019,4,423,441.0,-0.04081632653061229
ASP.NET,2020,1,422,423.0,-0.0023640661938534313
ASP.NET,2020,2,411,422.0,-0.026066350710900466
ASP.NET,2020,3,400,411.0,-0.02676399026763987
ASP.NET,2020,4,403,400.0,0.007500000000000062
ASP.NET,2021,1,405,403.0,0.00496277915632759
ASP.NET,2021,2,392,405.0,-0.032098765432098775
ASP.NET,2021,3,364,392.0,-0.0714285714285714
ASP.NET,2021,4,348,364.0,-0.04395604395604391
ATS,2011,2,9,9.0,0.0
ATS,2011,3,8,9.0,-0.11111111111111116
ATS,2011,4,8,8.0,0.0
ATS,2012,1,9,8.0,0.125
ATS,2012,2,9,9.0,0.0
ATS,2012,3,9,9.0,0.0
ATS,2012,4,9,9.0,0.0
ATS,2013,1,11,9.0,0.22222222222222232
ATS,2013,2,13,11.0,0.18181818181818188
ATS,2013,3,13,13.0,0.0
ATS,2013,4,13,13.0,0.0
ATS,2014,1,15,13.0,0.15384615384615374
ATS,2014,2,34,15.0,1.2666666666666666
ATS,2014,3,39,34.0,0.1470588235294117
ATS,2014,4,39,39.0,0.0
ATS,2015,1,38,39.0,-0.02564102564102566
ATS,2015,2,39,38.0,0.026315789473684292
ATS,2015,3,27,39.0,-0.3076923076923077
ATS,2015,4,27,27.0,0.0
ATS,2016,1,26,27.0,-0.03703703703703709
ATS,2016,2,20,26.0,-0.23076923076923073
ATS,2016,3,20,20.0,0.0
ATS,2016,4,19,20.0,-0.050000000000000044
ATS,2017,1,27,19.0,0.42105263157894735
ATS,2017,2,23,27.0,-0.14814814814814814
ATS,2017,3,15,23.0,-0.34782608695652173
ATS,2017,4,26,15.0,0.7333333333333334
ATS,2018,1,17,26.0,-0.34615384615384615
ATS,2018,2,11,17.0,-0.3529411764705882
ATS,2018,3,8,11.0,-0.2727272727272727
