language_name,year,count,lag_count,yoy_change
Emacs Lisp,2014,71774,69327.0,0.035296493429688214
Emacs Lisp,2015,64429,71774.0,-0.10233510742051444
Emacs Lisp,2016,41158,64429.0,-0.36118828477859344
Emacs Lisp,2017,33106,41158.0,-0.19563632829583555
Emacs Lisp,2018,23467,33106.0,-0.29115568174953177
Emacs Lisp,2019,18263,23467.0,-0.22175821366173776
Emacs Lisp,2020,14647,18263.0,-0.19799594809177024
Emacs Lisp,2021,10495,14647.0,-0.28347101795589535
EmberScript,2012,3420,3140.0,0.08917197452229297
EmberScript,2013,3410,3420.0,-0.0029239766081871066
EmberScript,2014,3502,3410.0,0.026979472140762573
EmberScript,2015,2870,3502.0,-0.1804683038263849
EmberScript,2016,1450,2870.0,-0.4947735191637631
EmberScript,2017,917,1450.0,-0.36758620689655175
EmberScript,2018,541,917.0,-0.4100327153762269
EmberScript,2019,416,541.0,-0.23105360443622924
EmberScript,2020,356,416.0,-0.14423076923076927
EmberScript,2021,208,356.0,-0.4157303370786517
Erlang,2012,32553,28727.0,0.13318480871653837
Erlang,2013,38633,32553.0,0.18677234049089186
Erlang,2014,38740,38633.0,0.0027696528874279203
Erlang,2015,29673,38740.0,-0.234047496128033
Erlang,2016,14613,29673.0,-0.5075320998887878
Erlang,2017,10068,14613.0,-0.31102443030178606
Erlang,2018,6097,10068.0,-0.3944179578863727
Erlang,2019,4424,6097.0,-0.2743972445464983
Erlang,2020,3519,4424.0,-0.20456600361663657
Erlang,2021,2561,3519.0,-0.2722364308042058
Euphoria,2012,46,44.0,0.045454545454545414
Euphoria,2013,72,46.0,0.5652173913043479
Euphoria,2014,104,72.0,0.4444444444444444
Euphoria,2015,150,104.0,0.4423076923076923
Euphoria,2016,178,150.0,0.18666666666666676
Euphoria,2017,211,178.0,0.1853932584269662
Euphoria,2018,213,211.0,0.009478672985782088
Euphoria,2019,219,213.0,0.028169014084507005
Euphoria,2020,212,219.0,-0.03196347031963476
Euphoria,2021,194,212.0,-0.08490566037735847
F#,2012,6772,4530.0,0.4949227373068432
F#,2013,8609,6772.0,0.2712640283520378
F#,2014,14989,8609.0,0.7410849111395053
F#,2015,17168,14989.0,0.1453732737340716
F#,2016,12145,17168.0,-0.2925792171481827
F#,2017,8812,12145.0,-0.27443392342527784
F#,2018,5737,8812.0,-0.3489559691330004
F#,2019,3745,5737.0,-0.34721980128987273
F#,2020,2921,3745.0,-0.2200267022696929
F#,2021,2088,2921.0,-0.2851763094830537
F*,2012,68,55.0,0.23636363636363633
F*,2013,73,68.0,0.07352941176470584
F*,2014,100,73.0,0.36986301369863006
F*,2015,112,100.0,0.1200000000000001
F*,2016,123,112.0,0.09821428571428581
F*,2017,175,123.0,0.4227642276422765
F*,2018,179,175.0,0.02285714285714291
F*,2019,150,179.0,-0.16201117318435754
F*,2020,108,150.0,-0.28
F*,2021,95,108.0,-0.12037037037037035
FLUX,2012,3283,2997.0,0.09542876209542883
FLUX,2013,3398,3283.0,0.035028936947913536
FLUX,2014,3512,3398.0,0.03354914655679808
FLUX,2015,2931,3512.0,-0.16543280182232345
FLUX,2016,857,2931.0,-0.7076083248038212
FLUX,2017,523,857.0,-0.3897316219369895
FLUX,2018,238,523.0,-0.5449330783938815
FLUX,2019,183,238.0,-0.23109243697478987
FLUX,2020,128,183.0,-0.3005464480874317
FLUX,2021,92,128.0,-0.28125
FORTRAN,2012,11967,11115.0,0.0766531713900136
FORTRAN,2013,12272,11967.0,0.025486755243586456
FORTRAN,2014,12741,12272.0,0.03821707953063891
FORTRAN,2015,9793,12741.0,-0.23137901263637073
FORTRAN,2016,3637,9793.0,-0.6286122740733177
FORTRAN,2017,776,3637.0,-0.7866373384657686
FORTRAN,2018,560,776.0,-0.27835051546391754
FORTRAN,2019,475,560.0,-0.1517857142857143
FORTRAN,2020,379,475.0,-0.2021052631578948
FORTRAN,2021,168,379.0,-0.5567282321899736
Factor,2012,321,354.0,-0.09322033898305082
Factor,2013,278,321.0,-0.1339563862928349
Factor,2014,412,278.0,0.4820143884892085
Factor,2015,609,412.0,0.47815533980582514
Factor,2016,240,609.0,-0.6059113300492611
Factor,2017,172,240.0,-0.2833333333333333
Factor,2018,144,172.0,-0.16279069767441856
Factor,2019,115,144.0,-0.20138888888888884
Factor,2020,103,115.0,-0.10434782608695647
Factor,2021,64,103.0,-0.3786407766990292
Fancy,2012,910,360.0,1.5277777777777777
Fancy,2013,879,910.0,-0.034065934065934056
Fancy,2014,636,879.0,-0.2764505119453925
Fancy,2015,558,636.0,-0.12264150943396224
Fancy,2016,406,558.0,-0.2724014336917563
Fancy,2017,329,406.0,-0.18965517241379315
Fancy,2018,138,329.0,-0.5805471124620061
Fancy,2019,92,138.0,-0.33333333333333337
Fancy,2020,56,92.0,-0.3913043478260869
Fancy,2021,41,56.0,-0.2678571428571429
Fantom,2012,244,252.0,-0.031746031746031744
Fantom,2013,201,244.0,-0.17622950819672134
Fantom,2014,179,201.0,-0.1094527363184079
Fantom,2015,136,179.0,-0.24022346368715086
Fantom,2016,87,136.0,-0.3602941176470589
Fantom,2017,51,87.0,-0.4137931034482759
Fantom,2018,27,51.0,-0.47058823529411764
Fantom,2019,18,27.0,-0.33333333333333337
Fantom,2020,15,18.0,-0.16666666666666663
Fantom,2021,16,15.0,0.06666666666666665
Faust,2012,120,107.0,0.12149532710280364
Faust,2013,138,120.0,0.1499999999999999
Faust,2014,163,138.0,0.181159420289855
Faust,2015,207,163.0,0.26993865030674846
Faust,2016,211,207.0,0.019323671497584627
Faust,2017,218,211.0,0.033175355450236976
Faust,2018,215,218.0,-0.013761467889908285
Faust,2019,199,215.0,-0.07441860465116279
Faust,2020,195,199.0,-0.02010050251256279
Faust,2021,169,195.0,-0.1333333333333333
Fennel,2012,12,12.0,0.0
Fennel,2013,48,12.0,3.0
Fennel,2014,56,48.0,0.16666666666666674
Fennel,2015,69,56.0,0.2321428571428572
Fennel,2016,90,69.0,0.30434782608695654
Fennel,2017,97,90.0,0.07777777777777772
Fennel,2018,81,97.0,-0.1649484536082474
Fennel,2019,91,81.0,0.1234567901234569
Fennel,2020,92,91.0,0.01098901098901095
Fennel,2021,97,92.0,0.05434782608695654
Filebench WML,2012,8,2.0,3.0
Filebench WML,2013,8,8.0,0.0
Filebench WML,2014,24,8.0,2.0
Filebench WML,2015,53,24.0,1.2083333333333335
Filebench WML,2016,87,53.0,0.6415094339622642
Filebench WML,2017,62,87.0,-0.28735632183908044
Filebench WML,2018,52,62.0,-0.16129032258064513
Filebench WML,2019,49,52.0,-0.05769230769230771
Filebench WML,2020,44,49.0,-0.10204081632653061
Filebench WML,2021,29,44.0,-0.34090909090909094
Fluent,2012,260,185.0,0.4054054054054055
Fluent,2013,330,260.0,0.26923076923076916
Fluent,2014,456,330.0,0.38181818181818183
Fluent,2015,486,456.0,0.06578947368421062
Fluent,2016,540,486.0,0.11111111111111116
Fluent,2017,531,540.0,-0.01666666666666672
Fluent,2018,545,531.0,0.026365348399246757
Fluent,2019,539,545.0,-0.011009174311926606
Fluent,2020,542,539.0,0.005565862708719838
Fluent,2021,517,542.0,-0.04612546125461259
Forth,2012,5971,5294.0,0.12788061956932384
Forth,2013,6802,5971.0,0.13917266789482508
Forth,2014,7173,6802.0,0.05454278153484271
Forth,2015,6437,7173.0,-0.10260699846647148
Forth,2016,3545,6437.0,-0.4492776137952462
Forth,2017,2920,3545.0,-0.17630465444287724
Forth,2018,1810,2920.0,-0.38013698630136983
Forth,2019,1337,1810.0,-0.26132596685082876
Forth,2020,1084,1337.0,-0.18922961854899023
Forth,2021,794,1084.0,-0.2675276752767528
Fortran,2012,8254,7191.0,0.14782366847448203
Fortran,2013,9509,8254.0,0.15204749212503033
Fortran,2014,11149,9509.0,0.1724681880323904
Fortran,2015,12634,11149.0,0.13319580231410888
Fortran,2016,13905,12634.0,0.10060155136932081
Fortran,2017,13602,13905.0,-0.021790722761596548
Fortran,2018,9361,13602.0,-0.31179238347301863
Fortran,2019,7208,9361.0,-0.22999679521418648
Fortran,2020,5549,7208.0,-0.23016093229744727
Fortran,2021,3966,5549.0,-0.2852766264191746
FreeBasic,2012,88,79.0,0.11392405063291133
FreeBasic,2013,97,88.0,0.10227272727272729
FreeBasic,2014,103,97.0,0.061855670103092786
FreeBasic,2015,132,103.0,0.2815533980582525
FreeBasic,2016,156,132.0,0.18181818181818188
FreeBasic,2017,193,156.0,0.23717948717948723
FreeBasic,2018,192,193.0,-0.005181347150259086
FreeBasic,2019,198,192.0,0.03125
FreeBasic,2020,187,198.0,-0.05555555555555558
FreeBasic,2021,192,187.0,0.02673796791443861
FreeMarker,2012,7702,6025.0,0.27834024896265563
FreeMarker,2013,10910,7702.0,0.41651519085951705
FreeMarker,2014,14032,10910.0,0.2861594867094408
FreeMarker,2015,17391,14032.0,0.23938141391106038
FreeMarker,2016,16861,17391.0,-0.03047553332183317
FreeMarker,2017,13185,16861.0,-0.21801791115592195
FreeMarker,2018,8079,13185.0,-0.38725824800910125
FreeMarker,2019,5850,8079.0,-0.2759004827330115
FreeMarker,2020,4418,5850.0,-0.24478632478632478
FreeMarker,2021,3215,4418.0,-0.2722951561792666
Frege,2012,269,227.0,0.18502202643171817
Frege,2013,279,269.0,0.037174721189590976
Frege,2014,338,279.0,0.21146953405017932
Frege,2015,175,338.0,-0.4822485207100592
Frege,2016,101,175.0,-0.4228571428571428
Frege,2017,76,101.0,-0.24752475247524752
Frege,2018,52,76.0,-0.3157894736842105
Frege,2019,25,52.0,-0.5192307692307692
Frege,2020,37,25.0,0.48
Frege,2021,25,37.0,-0.32432432432432434
Futhark,2012,12,12.0,0.0
Futhark,2013,23,12.0,0.9166666666666667
Futhark,2014,23,23.0,0.0
Futhark,2015,24,23.0,0.04347826086956519
Futhark,2016,24,24.0,0.0
Futhark,2017,24,24.0,0.0
Futhark,2018,23,24.0,-0.04166666666666663
Futhark,2019,23,23.0,0.0
Futhark,2020,24,23.0,0.04347826086956519
Futhark,2021,24,24.0,0.0
G-code,2012,345,167.0,1.065868263473054
G-code,2013,408,345.0,0.18260869565217397
G-code,2014,528,408.0,0.2941176470588236
G-code,2015,575,528.0,0.0890151515151516
G-code,2016,596,575.0,0.03652173913043488
G-code,2017,709,596.0,0.1895973154362416
G-code,2018,657,709.0,-0.07334273624823695
G-code,2019,614,657.0,-0.06544901065449016
G-code,2020,484,614.0,-0.21172638436482083
G-code,2021,324,484.0,-0.3305785123966942
GAML,2012,12,1.0,11.0
GAML,2013,12,12.0,0.0
GAML,2014,13,12.0,0.08333333333333326
GAML,2015,14,13.0,0.07692307692307687
GAML,2016,12,14.0,-0.1428571428571429
GAML,2017,20,12.0,0.6666666666666667
GAML,2018,25,20.0,0.25
GAML,2019,22,25.0,-0.12
GAML,2020,18,22.0,-0.18181818181818177
GAML,2021,13,18.0,-0.2777777777777778
GAMS,2012,103,96.0,0.07291666666666674
GAMS,2013,104,103.0,0.009708737864077666
GAMS,2014,125,104.0,0.20192307692307687
GAMS,2015,186,125.0,0.488
GAMS,2016,188,186.0,0.010752688172043001
GAMS,2017,114,188.0,-0.3936170212765957
GAMS,2018,80,114.0,-0.29824561403508776
GAMS,2019,56,80.0,-0.30000000000000004
GAMS,2020,47,56.0,-0.1607142857142857
GAMS,2021,38,47.0,-0.19148936170212771
GAP,2012,21374,18801.0,0.1368544226370938
GAP,2013,23471,21374.0,0.09810985309254239
GAP,2014,26280,23471.0,0.11967960461846539
GAP,2015,21368,26280.0,-0.186910197869102
GAP,2016,11435,21368.0,-0.46485398727068517
GAP,2017,8243,11435.0,-0.27914298207258414
GAP,2018,5560,8243.0,-0.3254882930971733
GAP,2019,4079,5560.0,-0.2663669064748202
GAP,2020,2884,4079.0,-0.29296396175533224
GAP,2021,1920,2884.0,-0.334257975034674
GCC Machine Description,2012,864,568.0,0.5211267605633803
GCC Machine Description,2013,1287,864.0,0.48958333333333326
GCC Machine Description,2014,1985,1287.0,0.5423465423465423
GCC Machine Description,2015,2739,1985.0,0.3798488664987405
GCC Machine Description,2016,4037,2739.0,0.47389558232931717
GCC Machine Description,2017,923,4037.0,-0.7713648749071093
GCC Machine Description,2018,248,923.0,-0.7313109425785482
GCC Machine Description,2019,186,248.0,-0.25
GCC Machine Description,2020,139,186.0,-0.25268817204301075
GCC Machine Description,2021,67,139.0,-0.5179856115107914
GDB,2012,16640,14388.0,0.15651932165693627
GDB,2013,17081,16640.0,0.026502403846153877
GDB,2014,17765,17081.0,0.04004449388209119
GDB,2015,17813,17765.0,0.002701942020827408
GDB,2016,17890,17813.0,0.004322685678998406
GDB,2017,10260,17890.0,-0.42649524874231415
GDB,2018,5650,10260.0,-0.449317738791423
GDB,2019,4179,5650.0,-0.2603539823008849
GDB,2020,3300,4179.0,-0.21033740129217515
GDB,2021,2202,3300.0,-0.33272727272727276
GDScript,2012,959,926.0,0.0356371490280778
GDScript,2013,1035,959.0,0.07924921793534923
GDScript,2014,1656,1035.0,0.6000000000000001
GDScript,2015,1342,1656.0,-0.18961352657004826
GDScript,2016,847,1342.0,-0.3688524590163934
GDScript,2017,765,847.0,-0.09681227863046049
GDScript,2018,357,765.0,-0.5333333333333333
GDScript,2019,220,357.0,-0.3837535014005602
GDScript,2020,145,220.0,-0.34090909090909094
GDScript,2021,108,145.0,-0.2551724137931034
GLSL,2012,28268,24306.0,0.16300501933678935
GLSL,2013,33045,28268.0,0.16898967029857093
GLSL,2014,40566,33045.0,0.22759872900590095
GLSL,2015,46715,40566.0,0.15158014100478234
GLSL,2016,35071,46715.0,-0.2492561275821471
GLSL,2017,28530,35071.0,-0.18650737076216817
GLSL,2018,16791,28530.0,-0.4114616193480547
GLSL,2019,11996,16791.0,-0.2855696504079567
GLSL,2020,9107,11996.0,-0.24083027675891966
GLSL,2021,6363,9107.0,-0.3013066871637202
GSC,2012,14,14.0,0.0
GSC,2013,23,14.0,0.6428571428571428
GSC,2014,35,23.0,0.5217391304347827
GSC,2015,38,35.0,0.08571428571428563
GSC,2016,48,38.0,0.26315789473684204
GSC,2017,69,48.0,0.4375
GSC,2018,89,69.0,0.28985507246376807
GSC,2019,87,89.0,-0.022471910112359605
GSC,2020,89,87.0,0.02298850574712641
GSC,2021,87,89.0,-0.022471910112359605
Game Maker Language,2012,1171,1104.0,0.06068840579710155
Game Maker Language,2013,1226,1171.0,0.046968403074295395
Game Maker Language,2014,1312,1226.0,0.07014681892332786
Game Maker Language,2015,1088,1312.0,-0.1707317073170732
Game Maker Language,2016,822,1088.0,-0.24448529411764708
Game Maker Language,2017,615,822.0,-0.25182481751824815
Game Maker Language,2018,331,615.0,-0.46178861788617886
Game Maker Language,2019,238,331.0,-0.2809667673716012
Game Maker Language,2020,165,238.0,-0.3067226890756303
Game Maker Language,2021,140,165.0,-0.1515151515151515
Genero,2019,2,3.0,-0.33333333333333337
Genero,2021,1,2.0,-0.5
Genero Forms,2016,1,1.0,0.0
Genero Forms,2017,4,1.0,3.0
Genero Forms,2018,1,4.0,-0.75
Genero Forms,2019,9,1.0,8.0
Genero Forms,2020,9,9.0,0.0
Genero Forms,2021,3,9.0,-0.6666666666666667
Genie,2012,44,33.0,0.33333333333333326
Genie,2013,174,44.0,2.9545454545454546
Genie,2014,182,174.0,0.04597701149425282
Genie,2015,177,182.0,-0.027472527472527486
Genie,2016,177,177.0,0.0
Genie,2017,171,177.0,-0.03389830508474578
Genie,2018,116,171.0,-0.32163742690058483
Genie,2019,87,116.0,-0.25
Genie,2020,83,87.0,-0.04597701149425293
Genie,2021,54,83.0,-0.3493975903614458
Genshi,2012,784,741.0,0.05802968960863697
Genshi,2013,879,784.0,0.12117346938775508
Genshi,2014,850,879.0,-0.0329920364050057
Genshi,2015,760,850.0,-0.10588235294117643
Genshi,2016,379,760.0,-0.5013157894736842
Genshi,2017,242,379.0,-0.36147757255936674
Genshi,2018,130,242.0,-0.4628099173553719
Genshi,2019,115,130.0,-0.11538461538461542
Genshi,2020,78,115.0,-0.32173913043478264
Genshi,2021,41,78.0,-0.47435897435897434
Gettext Catalog,2012,1178,1214.0,-0.029654036243822124
Gettext Catalog,2013,1271,1178.0,0.07894736842105265
Gettext Catalog,2014,1251,1271.0,-0.015735641227380026
Gettext Catalog,2015,763,1251.0,-0.39008792965627503
Gettext Catalog,2016,15,763.0,-0.9803407601572739
Gettext Catalog,2019,1,15.0,-0.9333333333333333
Gettext Catalog,2021,1,1.0,0.0
Gherkin,2012,13135,9358.0,0.4036118828809574
Gherkin,2013,15730,13135.0,0.1975637609440426
Gherkin,2014,18582,15730.0,0.18130959949141778
Gherkin,2015,21493,18582.0,0.15665697987299532
Gherkin,2016,23576,21493.0,0.09691527474061323
Gherkin,2017,22803,23576.0,-0.032787580590430965
Gherkin,2018,14198,22803.0,-0.3773626277244222
Gherkin,2019,10586,14198.0,-0.25440202845471194
Gherkin,2020,8396,10586.0,-0.20687700736822223
Gherkin,2021,6207,8396.0,-0.2607193901858028
Gleam,2015,15,2.0,6.5
Gleam,2016,24,15.0,0.6000000000000001
Gleam,2017,36,24.0,0.5
Gleam,2018,35,36.0,-0.02777777777777779
Gleam,2019,33,35.0,-0.05714285714285716
Gleam,2020,36,33.0,0.09090909090909083
Gleam,2021,35,36.0,-0.02777777777777779
Glyph,2012,8,2.0,3.0
Glyph,2013,9,8.0,0.125
Glyph,2014,16,9.0,0.7777777777777777
Glyph,2015,10,16.0,-0.375
Glyph,2016,49,10.0,3.9000000000000004
Glyph,2017,6,49.0,-0.8775510204081632
Gnuplot,2012,9470,8998.0,0.05245610135585688
Gnuplot,2013,10673,9470.0,0.12703273495248157
Gnuplot,2014,12419,10673.0,0.16359036821886996
Gnuplot,2015,11896,12419.0,-0.0421128915371608
Gnuplot,2016,8880,11896.0,-0.2535305985205111
Gnuplot,2017,6812,8880.0,-0.23288288288288284
Gnuplot,2018,4421,6812.0,-0.3509982384028185
Gnuplot,2019,3261,4421.0,-0.26238407600090474
Gnuplot,2020,2600,3261.0,-0.20269855872431775
Gnuplot,2021,1901,2600.0,-0.26884615384615385
Go,2012,48440,29652.0,0.6336166194523134
Go,2013,95998,48440.0,0.9817919075144508
Go,2014,171121,95998.0,0.7825475530740225
Go,2015,213438,171121.0,0.24729285125729739
Go,2016,149937,213438.0,-0.2975149692182273
Go,2017,127192,149937.0,-0.1516970460926923
Go,2018,72216,127192.0,-0.4322284420403799
Go,2019,51175,72216.0,-0.29136202503600306
Go,2020,39819,51175.0,-0.22190522716170002
Go,2021,29434,39819.0,-0.2608051432733117
Golo,2012,54,36.0,0.5
Golo,2013,76,54.0,0.40740740740740744
Golo,2014,91,76.0,0.19736842105263164
Golo,2015,103,91.0,0.13186813186813184
Golo,2016,85,103.0,-0.1747572815533981
Golo,2017,52,85.0,-0.388235294117647
Golo,2018,22,52.0,-0.5769230769230769
Golo,2019,18,22.0,-0.18181818181818177
Golo,2020,18,18.0,0.0
Golo,2021,15,18.0,-0.16666666666666663
Gosu,2012,2312,2113.0,0.09417889256980594
Gosu,2013,2244,2312.0,-0.02941176470588236
Gosu,2014,1453,2244.0,-0.3524955436720143
Gosu,2015,459,1453.0,-0.6841018582243634
Gosu,2016,226,459.0,-0.5076252723311547
Gosu,2017,182,226.0,-0.19469026548672563
Gosu,2018,116,182.0,-0.3626373626373627
Gosu,2019,89,116.0,-0.23275862068965514
Gosu,2020,60,89.0,-0.3258426966292135
Gosu,2021,45,60.0,-0.25
Grace,2012,30,18.0,0.6666666666666667
Grace,2013,43,30.0,0.43333333333333335
Grace,2014,52,43.0,0.20930232558139528
Grace,2015,37,52.0,-0.28846153846153844
Grace,2016,36,37.0,-0.027027027027026973
Grace,2017,31,36.0,-0.13888888888888884
Grace,2018,29,31.0,-0.06451612903225812
Grace,2019,21,29.0,-0.27586206896551724
Grace,2020,14,21.0,-0.33333333333333337
Grace,2021,3,14.0,-0.7857142857142857
Grammatical Framework,2012,40,14.0,1.8571428571428572
Grammatical Framework,2013,40,40.0,0.0
Grammatical Framework,2014,45,40.0,0.125
Grammatical Framework,2015,57,45.0,0.2666666666666666
Grammatical Framework,2016,47,57.0,-0.17543859649122806
Grammatical Framework,2017,65,47.0,0.38297872340425543
Grammatical Framework,2018,46,65.0,-0.29230769230769227
Grammatical Framework,2019,29,46.0,-0.3695652173913043
Grammatical Framework,2020,21,29.0,-0.27586206896551724
Grammatical Framework,2021,27,21.0,0.2857142857142858
Graphviz (DOT),2012,541,620.0,-0.1274193548387097
Graphviz (DOT),2013,365,541.0,-0.32532347504621073
Graphviz (DOT),2014,89,365.0,-0.7561643835616438
Graphviz (DOT),2015,37,89.0,-0.5842696629213483
Graphviz (DOT),2016,27,37.0,-0.2702702702702703
Graphviz (DOT),2017,24,27.0,-0.11111111111111116
Graphviz (DOT),2018,12,24.0,-0.5
Graphviz (DOT),2019,12,12.0,0.0
Graphviz (DOT),2020,6,12.0,-0.5
Groff,2012,121613,115476.0,0.053145242301430695
Groff,2013,134495,121613.0,0.10592617565556317
Groff,2014,143028,134495.0,0.06344473772259196
Groff,2015,120671,143028.0,-0.1563120507872584
Groff,2016,31426,120671.0,-0.7395728882664434
Groff,2017,5923,31426.0,-0.8115254884490549
Groff,2018,3736,5923.0,-0.3692385615397602
Groff,2019,2878,3736.0,-0.22965738758029974
Groff,2020,2268,2878.0,-0.21195274496177896
Groff,2021,996,2268.0,-0.5608465608465609
Groovy,2012,46398,36669.0,0.26531947966947556
Groovy,2013,64041,46398.0,0.38025345920082754
Groovy,2014,85345,64041.0,0.33266188847769396
Groovy,2015,79489,85345.0,-0.06861561895834556
Groovy,2016,55152,79489.0,-0.3061681490520701
Groovy,2017,42969,55152.0,-0.22089860748476942
Groovy,2018,25606,42969.0,-0.40408201261374477
Groovy,2019,18054,25606.0,-0.2949308755760369
Groovy,2020,13610,18054.0,-0.2461504375761604
Groovy,2021,9696,13610.0,-0.287582659808964
HCL,2012,824,453.0,0.8189845474613686
HCL,2013,1792,824.0,1.174757281553398
HCL,2014,6062,1792.0,2.3828125
HCL,2015,10830,6062.0,0.7865390960079182
HCL,2016,11007,10830.0,0.016343490304709052
HCL,2017,10974,11007.0,-0.0029980921231943514
HCL,2018,7530,10974.0,-0.3138326954620011
HCL,2019,5980,7530.0,-0.20584329349269592
HCL,2020,4744,5980.0,-0.2066889632107023
HCL,2021,4083,4744.0,-0.13933389544688024
HLSL,2012,2897,2526.0,0.1468725257323833
HLSL,2013,3319,2897.0,0.14566793234380393
HLSL,2014,3881,3319.0,0.16932811087677013
HLSL,2015,5004,3881.0,0.28935841278021135
HLSL,2016,6643,5004.0,0.3275379696243006
HLSL,2017,6730,6643.0,0.013096492548547278
HLSL,2018,3873,6730.0,-0.424517087667162
HLSL,2019,2640,3873.0,-0.3183578621223857
HLSL,2020,1986,2640.0,-0.24772727272727268
HLSL,2021,1412,1986.0,-0.2890231621349446
HTML,2012,728543,516286.0,0.41112290474659385
HTML,2013,1021178,728543.0,0.4016715554195154
HTML,2014,1475002,1021178.0,0.44441223763144144
HTML,2015,1852282,1475002.0,0.25578270402345216
HTML,2016,1258404,1852282.0,-0.32061964646851826
HTML,2017,1043015,1258404.0,-0.171160454035429
HTML,2018,532522,1043015.0,-0.4894397491886502
HTML,2019,358096,532522.0,-0.3275470309207883
HTML,2020,271159,358096.0,-0.24277568026451013
HTML,2021,188665,271159.0,-0.30422740901094925
Hack,2012,7833,6492.0,0.20656192236598891
Hack,2013,9435,7833.0,0.20451934124856375
Hack,2014,11673,9435.0,0.23720190779014305
Hack,2015,13448,11673.0,0.15206031011736476
Hack,2016,14163,13448.0,0.05316775728732903
Hack,2017,15688,14163.0,0.10767492762832731
Hack,2018,13810,15688.0,-0.11970933197348288
Hack,2019,10517,13810.0,-0.23845039826212888
Hack,2020,7723,10517.0,-0.26566511362555867
Hack,2021,5551,7723.0,-0.2812378609348699
Haml,2012,724,521.0,0.38963531669865636
Haml,2013,1125,724.0,0.5538674033149171
Haml,2014,1471,1125.0,0.3075555555555556
Haml,2015,1785,1471.0,0.21346023113528223
Haml,2016,2259,1785.0,0.2655462184873949
Haml,2017,2362,2259.0,0.04559539619300579
Haml,2018,2264,2362.0,-0.041490262489415786
Haml,2019,2289,2264.0,0.011042402826855202
Haml,2020,2286,2289.0,-0.001310615989515096
Haml,2021,2110,2286.0,-0.07699037620297466
Handlebars,2012,9753,5589.0,0.7450348899624262
Handlebars,2013,18001,9753.0,0.8456885061006869
Handlebars,2014,30108,18001.0,0.6725737459030054
Handlebars,2015,29395,30108.0,-0.023681413577786636
Handlebars,2016,6007,29395.0,-0.7956455179452288
Handlebars,2017,6201,6007.0,0.03229565506908605
Handlebars,2018,5760,6201.0,-0.0711175616835994
Handlebars,2019,5594,5760.0,-0.028819444444444398
Handlebars,2020,5376,5594.0,-0.0389703253485878
Handlebars,2021,4894,5376.0,-0.08965773809523814
Harbour,2012,107,21.0,4.095238095238095
Harbour,2013,246,107.0,1.2990654205607477
Harbour,2014,273,246.0,0.10975609756097571
Harbour,2015,249,273.0,-0.08791208791208793
Harbour,2016,123,249.0,-0.5060240963855422
Harbour,2017,62,123.0,-0.49593495934959353
Harbour,2018,42,62.0,-0.32258064516129037
Harbour,2019,44,42.0,0.04761904761904767
Harbour,2020,30,44.0,-0.31818181818181823
Harbour,2021,22,30.0,-0.2666666666666667
Haskell,2012,29435,22958.0,0.2821238783866191
Haskell,2013,36273,29435.0,0.23230847630371998
Haskell,2014,47170,36273.0,0.30041628759683503
Haskell,2015,49750,47170.0,0.05469578121687513
Haskell,2016,31347,49750.0,-0.36990954773869344
Haskell,2017,23575,31347.0,-0.2479344115864357
Haskell,2018,13091,23575.0,-0.44470837751855774
Haskell,2019,9019,13091.0,-0.3110533954625315
Haskell,2020,7076,9019.0,-0.21543408360128613
Haskell,2021,5110,7076.0,-0.2778405879027699
Haxe,2012,7618,7227.0,0.0541026705410268
Haxe,2013,7997,7618.0,0.04975059070622212
Haxe,2014,9199,7997.0,0.15030636488683258
Haxe,2015,8276,9199.0,-0.10033699315142952
Haxe,2016,4218,8276.0,-0.49033349444175933
Haxe,2017,2981,4218.0,-0.293266951161688
Haxe,2018,1909,2981.0,-0.35961086883596105
Haxe,2019,1393,1909.0,-0.27029858564693554
Haxe,2020,1032,1393.0,-0.25915290739411345
Haxe,2021,745,1032.0,-0.2781007751937985
HiveQL,2012,1161,1122.0,0.03475935828876997
HiveQL,2013,1195,1161.0,0.02928509905254084
HiveQL,2014,1256,1195.0,0.051046025104602544
HiveQL,2015,1364,1256.0,0.08598726114649691
HiveQL,2016,1427,1364.0,0.04618768328445744
HiveQL,2017,1472,1427.0,0.03153468815697269
HiveQL,2018,1388,1472.0,-0.057065217391304324
HiveQL,2019,1069,1388.0,-0.22982708933717577
HiveQL,2020,820,1069.0,-0.23292797006548172
HiveQL,2021,604,820.0,-0.2634146341463415
HolyC,2013,10,5.0,1.0
HolyC,2014,24,10.0,1.4
HolyC,2015,27,24.0,0.125
HolyC,2016,31,27.0,0.14814814814814814
HolyC,2017,28,31.0,-0.09677419354838712
HolyC,2018,21,28.0,-0.25
HolyC,2019,28,21.0,0.33333333333333326
HolyC,2020,21,28.0,-0.25
HolyC,2021,14,21.0,-0.33333333333333337
Hy,2012,363,128.0,1.8359375
Hy,2013,676,363.0,0.862258953168044
Hy,2014,877,676.0,0.2973372781065089
Hy,2015,773,877.0,-0.11858608893956668
Hy,2016,494,773.0,-0.3609314359637775
Hy,2017,416,494.0,-0.1578947368421053
Hy,2018,311,416.0,-0.25240384615384615
Hy,2019,253,311.0,-0.18649517684887462
Hy,2020,209,253.0,-0.17391304347826086
Hy,2021,165,209.0,-0.21052631578947367
HyPhy,2012,94,65.0,0.4461538461538461
HyPhy,2013,170,94.0,0.8085106382978724
